LiAlSi3O8, 1.30E-10̅,,C-1,2,,81980,1
Li3.8Si0.8P0.2S4,8.07E-7,0.37,P21/m,11,,,18
Li3.6Si0.6P0.4S4,7.11E-5,0.34,P21/m,11,,,18
Li 3.5 Si 0.5 P 0.5 S  4,1.61E-4,0.34,P21/m,11,,,18
Li3.4Si0.4P0.6S4,6.49E-4,0.29,P2 /m 1,11,,,18
Li3.3Si0.3P0.7S4,9.84E-6,0.36,P21/m,11,,,18
Li3.2Si0.2P0.8S4,3.05E-6,0.37,P21/m,11,,,18
Li3.1P0.9Si0.1O4,7.47E-8,,P21/m,11,,,19
Li3.5P0.5Si0.5O4,2.89E-6,,P21/m,11,,,19
Li3.9P0.1Si0.9O4,1.99E-8,,P21/m,11,,,19
Li3.7P0.3Si0.7O4,3.84E-7,,P21/m,11,,35168,19
Li3InCl6,2.04E-3,0.35,C2/m,12,,89617,20
Li2P2S6,7.80E-11,0.48,C2/m,12,,253894,21
Li0.6[Li0.2Sn0.8S2],1.2E−4,0.17,C2/m,12,,,22
Li3(Mo8S8O8(OH)8(HWO5(H2O)))*(H2O)18,3.8E-7,0.62,C2/m,12,,412011,23
Li17Sb13S28,1.05E-9,0.4,C2/m,12,,429902,24
Li3InBr6,9.04E-4,,C2/m,12,,,25
Li3YBr6,1.92E-3,0.37,C2/m,12,,,26
Li0.84Sn0.79S2,1.2E-4,0.17,C2/m,12,,,27
LiAlSi4O10,1.01E-10,,P2/c,13,,194284,1
LiPO3,1.00E-09,,P2/c,13,,51630,28
LiGaBr4,7.00E-6,0.54,P21/c,14,,61337,25
Li2SO4,1.40E-14,1.1,P21/c,14,,2512,29
Li3BO3,7.40E-11,0.63,P21/c,14,,9105,30
Li6Ge2O7,8.50E-07,0.43,P21/c,14,,31050,31
LiAlCl4,1.00E-06,0.47,P21/c,14,,35275,32
LiYO  2,1.80E-08,0.72,P2 /c 1,14,,45511,33
LiBO2,1.00E-08,0.71,P21/c,14,,200891,34
LiClC3H7NO,1.6E-4,0.881,P21/c,14,,238683,35
LaLiO2,<1E-10,0.92,P21/c,14,,239278,36
(La0.9Sr0.1)LiO2,6.29E-10,0.62,P21/c,14,,239279,36
La(Li0.76Mg0.08)O2,7.27E-10,0.66,P21/c,14,,239280,36
Li2.5V2(PO4)3,1.9E-7,,P21/c,14,,240269,37
"",,,,,α-,,
Li4Zn(PO4)2,<1E-10,1.3,P21/c,14,Li4Zn(P,255464,38
"",,,,,O4)2,,
LiSbO2,<1E-10,0.88,P21/c,14,,262075,39
Li2Sr2Al(PO4)3,<1E-10,1.02,P21/c,14,,431319,40
Li2ZrO3,6.10E-10,0.78,C2/c,15,,94894,33
Li Zr O  6 2 7,5.20E-10,0.68,C2/c,15,,73835,41
Li3AlF6,5.00E-07,0.54,C2/c,15,,85171,42
Li2SnS3,1.50E-05,0.59,C2/c,15,,251656,43
LiTa2PO8,1.6E-3,0.32,C2/c,15,,267438,44
LiBaP2O7,1.00E-10,,C2/c,15,,280927,45
Li3Na5(TiS4)2,8.80E-06,0.4,C2/c,15,,391258,46
LiGd(PO3)4,<1E-10,1.7,C2/c,15,,416442,47
LiVO3,2.048E-9,,C2/c,15,,51443,48
Li2CrCl4,<1E-10,1.22,C2/c,15,,202627,49
Li3ErI6,9.92E-5,0.37,C2/c,15,,,50
"",,,,,β’-,,
"",,,,,Li3.7Zn0.7,,
Li3.7Zn0.7Ga0.3(PO4)2,<1E-10,0.91,P212121,19,,255466,38
"",,,,,Ga0.3(P,,
"",,,,,O4)2,,
Li3SbS4,1.5E-6,0.518,Pmn21,31,,8407,51
Li3PS4,2.60E-07,0.49,Pmn21,31,γ-Li3PS4,180318,52
LiGaO2,2.40E-14,0.86,Pna21,33,,18152,53
LiB6O9F,5.40E-24,1.38,Pna21,33,,420286,54
Li3SbS3,1.00E-07,0.4,Pna21,33,,424834,55
LiSi2N3,6.17E-08,0.64,Cmc2  1,36,,34118,56
Li2(PO2N),<1E-10,0.57,Cmc21,36,,188493,57
LiGa2GeS6,3.80E-08,0.47,Fdd2,43,,254406,58
La0.64Li0.08TiO3,3.35E-4,,Pmmm,47,,92228,59
La 0.62 Li0.14TiO3,4.42E-4,,Pmmm,47,,92231,59
La0.595Li0.215TiO3,8.53E-4,,Pmmm,47,,92234,59
Li0.4Na0.1La0.5Nb2O6,9.92E-6,,Pmmm,47,,180629,60
Li0.3Na0.2La0.5Nb2O6,1.11E-5,,Pmmm,47,,180630,60
Li 0.2 Na0.3La0.5Nb2O6,1.18E-5,,Pmmm,47,,180631,60
Li0.1Na0.4La0.5Nb2O6,1.21E-5,,Pmmm,47,,180632,60
Li0.07Na0.43La0.5Nb2O6,1.23E-5,,Pmmm,47,,180633,60
Li0.04Na0.46La0.5Nb2O6,5.91E-6,,Pmmm,47,,180634,60
Li 0.02 Na 0.48 La 0.5 Nb O  2 6,3.99E-6,,Pmmm,47,,180635,60
(Ag0.33Li0.67)0.27La0.57TiO,,,,,,,61
"",1E-4,0.30,Pmmm,47,,,
3,,,,,,,
(Ag0.5Li0.5)0.27La0.57TiO3,2.3E-5,0.28,Pmmm,47,,,61
(Ag0.67Li0.33)0.27La0.57TiO,,,,,,,61
"",2E-7,0.37,Pmmm,47,,,
3,,,,,,,
Pr0.56Li0.34TiO3.01,1E-6,0.47,Pmmm,47,,,62
Nd0.55Li0.34TiO3,8E-7,0.53,Pmmm,47,,,62
Li0.09La0.77TiO3,1.23E-4,,Pmmm,47,,,63
Li0.15La0.72TiO3,4.14E-4,,Pmmm,47,,,63
Li0.24La0.65TiO3,5.77E-4,,Pmmm,47,,,63
Li0.12La0.75TiO3,2.38E-4,,Pmmm,47,,,63
Li0.16La0.7TiO3,5.21E-4,,Pmmm,47,,,63
Li0.23La0.7TiO3,5.26E-4,,Pmmm,47,,,63
Li5AlO4,5.00E-10,0.99,Pmmn,59,,16229,64
Li14Nd5(Si11N19O5)O2F2,1.7E-10,0.69,Pmmn,59,,262923,65
"",,,,,α-,,
Li5GaO4,5.00E-09,0.71,Pbca,61,,9082,64
"",,,,,Li5GaO4,,
Li2SiN2,1.60E-07,,Pbca,61,,420126,66
Li6.5O8P1.5Si0.5,4.49E-07,0.44,Pnma,62,,238600,16
Li3.4Si0.7S0.3O4,4.21E-7,,Pnma,62,,47145,67
Li3.2Si0.6S0.4O4,1.32E-6,,Pnma,62,,,67
Li3.1Si0.55S0.45O4,3.14E-7,,Pnma,62,,,67
Li6.6SiPO8,1.48E-7,0.49,Pnma,62,,238601,16
Li4.2Si0.8Al0.2S4,2.40E-8,0.53,Pnma,62,,,18
Li4.4Si0.6Al0.4S4,3.04E-8,0.52,Pnma,62,,,18
Li4.6Si0.4Al0.6S4,1.45E-8,0.52,Pnma,62,,,18
Li4.8Si0.2Al0.8S4,2.25E-7,0.52,Pnma,62,,,18
Li3.8Si0.8Al0.2S4,2.38E-8,0.53,Pnma,62,,,18
Li3.6Si0.6Al0.4S4,3.06E-8,0.52,Pnma,62,,,18
Li3.4Si0.4Al0.6S4,1.45E-8,0.52,Pnma,62,,,18
Li3.2Si0.2Al0.8S4,2.28E-7,0.52,Pnma,62,,,18
"",,,,,β-,,
Li4Zn(PO4)2,<1E-10,1.1,Pnma,62,Li4Zn(P,255465,38
"",,,,,O4)2,,
"",,,,,β-,,
"",,,,,Li3.5Zn0.5,,
Li3.5Zn0.5Ga0.5(PO4)2,<1E-10,1.02,Pnma,62,,255468,38
"",,,,,Ga0.5(P,,
"",,,,,O4)2,,
Li3PS4,1.60E-04,0.36,Pnma,62,β-Li3PS4,180319,52
"",,,,,γ-Li3PO4,,
Li3PO4,<1E-10,1.14,Pnma,62,,20208,68
"",,,,,,,
Li3PS4,3.00E-7,,Pnma,62,γ-Li3PS4,35018,69
Li2.88PO3.73N0.14,1.4E-13,0.97,Pnma,62,,79426,70
Li3PO4,4.2E-18,1.24,Pnma,62,γ-Li3PO4,79427,70
Li4GeS4,2E-7,0.53,Pnma,62,,92200,71
Li14Zn(GeO4)4,1.00E-06,0.24,Pnma,62,,100169,72
Li3.75Ge0.75V0.25O4,5.66E-6,,Pnma,62,,150918,73
Li3.70Ge0.85W0.15O4,3.80E-5,,Pnma,62,,150920,73
Li 0.2 Ca 0.4 TaO  3,3.53E-9,0.54,Pnma,62,,151936,74
Li0.2(Ca0.36Sr0.04)TaO3,9.2E-9,,Pnma,62,,151937,74
Li2Mg2(MoO4)3,<1E-10,0.71,Pnma,62,,170956,75
Li4SnSe4,2E-5,0.45,Pnma,62,,193768,76
Li(BH4),1E-8,,Pnma,62,,239763,77
LiZnSO4F,2.80E-05,0.2455,Pnma,62,,261343,78
Li4GeS4,2.00E-07,0.53,Pnma,62,,290831,79
Li4SnS4,7.0E-5,0.29,Pnma,62,,290832,80
Li2ZnI4,4.00E-08,0.58,Pnma,62,,402062,81
Pr0.53Li0.41TiO3,0.84E-7,0.462,Pnma,62,,,82
Pr0.54Li0.38TiO3,1.18E-6,0.452,Pnma,62,,,82
Pr0.55Li0.35TiO3,1.51E-6,0.441,Pnma,62,,,82
Pr0.56Li0.32TiO3,1.91E-6,0.437,Pnma,62,,,82
Pr0.57Li0.29TiO3,2.86E-6,0.429,Pnma,62,,,82
Pr0.58Li0.26TiO3,3.87E-6,0.421,Pnma,62,,,82
Pr0.59Li0.23TiO3,3.40E-6,0.425,Pnma,62,,,82
Li2.5Y0.5Zr0.5Cl6,1.4E-3,0.33,Pnma,62,,,83
Li2.633Er0.633Zr0.367Cl6,1.1E-3,0.35,Pnma,62,,,83
Li 3.33 Ge 0.33 V 0.67 O  4,6.94E-6,,Pnma,62,,,84
Li3.6Ge0.6V0.4O4,1.97E-5,0.44,Pnma,62,,,84
Li3.75Ge0.75V0.25O4,1.08E-5,,Pnma,62,,,84
Li3.5Ge0.5V0.5O4,1.77E-5,,Pnma,62,,66576,84
Li3.87Sn0.87As0.13S4,1.48E-5,0.39,Pnma,62,,,85
Li3.855Sn0.855As0.145S4,1.31E-4,0.35,Pnma,62,,,85
Li3.85Sn0.85As0.15S4,2.08E-4,0.31,Pnma,62,,,85
Li3.84Sn0.84As0.16S4,5.85E-4,0.29,Pnma,62,,,85
Li3.83Sn0.83As0.17S4,1.39E-3,0.21,Pnma,62,,,85
Li3.825Sn0.825As0.175S4,5.18E-4,0.27,Pnma,62,,,85
Li 3.82 Sn 0.82 As 0.18 S  4,2.83E-4,0.35,Pnma,62,,,85
Li3.8Sn0.8As0.2S4,1.06E-4,0.4,Pnma,62,,,85
Li 3.75 Sn 0.75 As 0.25 S  4,3.69E-6,0.48,Pnma,62,,,85
Nd0.54Li0.36TiO3,3.42E-8,0.50,Pnma,62,,81047,86
Pr0.51Li0.39TiO2.96,5.34E-7,0.44,Pnma,62,,81048,86
Sm0.52Li0.38TiO2.97,2E-7,0.64,Pnma,62,,,62
Li4GeO4,2.80E-10,0.73,Cmcm,63,,18096,87
LiCl*H2O,1E-8,0.777,Cmcm,63,,281198,88
Li2MgBr4,7.80E-10,0.77,Cmmm,65,,73276,89
Li0.22La0.60TiO3,4.8E-4,0.391,Cmmm,65,,,90
Li0.18La0.61TiO3,2.0E-4,0.432,Cmmm,65,,99398,90
LiBiO2,3.80E-08,0.1,Ibam,72,,46022,30
Li 2.5 Zn0.25PS4,8.40E-4,,I4̅,82,,,69
LiZnPS4,5.4E-8,,I4̅,82,,95785,69
Li2Zn0.5PS4,1.30E-4,0.22,I4̅,82,,264462,69
(Li1.69Zn0.66)PS4,1.30E-4,0.181,I4̅,82,,264462,69
Li1.5Zn0.75PS4,1.65E-5,0.25,I4̅,82,,264463,69
(Li1.19Zn0.9)PS4,0.65E-5,0.25,I4̅,82,,264463,69
(Li0.5Ce0.5)(MoO4),1.3E-8,0.4,I41/a,88,,186450,91
(Li 0.5 Ce 0.25 Pr0.25)(MoO4),1E-9,0.5,I41/a,88,,186451,91
(Li0.5Ce0.25Sm0.25)(MoO4),1.8E-10,0.5,I41/a,88,,186452,91
Li TeO  2 4,<1E-10,1.129,P4 22 1,91,,1485,92
Li3BN2,1.60E-10,0.67,P42212,94,α-Li3BN2,655673,93
Li2B4O7,1.00E-10,,I41cd,110,,65930,94
LiY(BH4)4,1.26E-6,,P4̅2c,112,,239762,77
LiPN2,1.6E-7,0.40,I4̅2d,122,,66007,95
La0.565Li0.305TiO3,9.57E-4,,P4/mmm,123,,92235,59
La0.5Li0.5TiO3,9.25E-4,0.39,P4/mmm,123,,92236,59
Li0.33La0.5TiO3,1E-3,0.15,P4/mmm,123,,82671,96
Li0.27La0.57TiO3,3.4E-4,0.38,P4/mmm,123,,,61
"",,,,,,,97
La0.55Li0.36TiO3,6.88E-4,0.35,P4/mmm,123,,,97
La0.54Li0.39TiO3,6.51E-4,,P4/mmm,123,,,97
La0.52Li0.45TiO3,5.01E-4,,P4/mmm,123,,50434,97
La0.58Li0.27TiO3,5.99E-4,,P4/mmm,123,,82672,97
La0.56Li0.33TiO3,6.68E-4,,P4/mmm,123,,504435,97
Li0.31La0.63TiO3,4.11E-4,,P4/mmm,123,,,63
Li0.39La0.59TiO3,8.83E-4,,P4/mmm,123,,,63
Li0.49La0.55TiO3,9.39E-4,,P4/mmm,123,,,63
Li0.68La0.49TiO3,1.03E-3,,P4/mmm,123,,,63
Li0.24La0.65TiO3,9.57E-4,,P4/mmm,123,,,63
Li0.33La0.58TiO3,8.93E-4,,P4/mmm,123,,,63
Li0.36La0.55TiO3,9.34E-4,,P4/mmm,123,,,63
Li0.42La0.52TiO3,8.47E-4,,P4/mmm,123,,,63
Li0.29La0.57TiO3,4.4E-5,0.453,P4/mmm,123,,,90
La 0.56 Li0.33TiO3,1.65E-4,0.41,P4/mmm,123,,,98
La0.56Li0.33TiO3-5wt%,,,,,,,98
"",1.66E-4,0.24,P4/mmm,123,,,
Al2O3,,,,,,,
La0.56Li0.33TiO3-10wt%,,,,,,,98
"",9.33E-4,0.17,P4/mmm,123,,,
Al2O3,,,,,,,
La0.56Li0.33TiO3-15wt%,,,,,,,98
"",9.56E-5,0.50,P4/mmm,123,,,
Al2O3,,,,,,,
Li(LaTiO4),<1E-10,0.83,P4/nmmZ,129,,91843,99
Li(NdTiO4),<1E-10,0.87,P4/nmmZ,129,,91844,99
La 0.65 Li 0.05 (Mg 0.5 W 0.5 )O  3,1.8E-7,0.46,P4/nmm,129,,151900,100
La 0.63 Li 0.11 (Mg 0.5 W 0.5 )O  3,6.8E-6,0.38,P4/nmm,129,,151901,100
La0.62,,,,,,,
"",1.2E-5,0.37,P4/nmm,129,,151902,100
Li0.14(Mg0.5W0.5)O3,,,,,,,
Li4PS4I,1.2E-4,0.37,P4/nmmZ,129,,432169,101
Li9.75Sn0.75P2.25S12,3.57E-3,,P42/nmcS,137,,,
Li6ZnO4,9.40E-09,0.61,P42/nmc,137,,62137,64
Li9.42Si1.02P2.1S9.96O2.04,1.1E-4,0.238,P42/nmc,137,,,102
Li9.54Si1.74P1.44S11.7Cl0.3,2.53E-2,0.238,P42/nmc,137,,,102
Li10GeP2S11.7O0.3,1.15E-2,0.155,P42/nmc,137,,,102
Li10(Si0.5Sn0.5)P2S12,4.28E-3,0.29,P42/nmc,137,,,102
Li9P3S9O3,4.27E-5,0.311,P4 /nmc 2,137,,,103
Li10.05Ge1.05P1.95S12,1.22E-2,0.28,P42/nmc4,137,,,104
Li10.2Ge1.2P1.8S12,1.32E-2,,P42/nmc4,137,,,104
Li10.5Ge1.5P1.5S12,1.10E-2,,P42/nmc 4,137,,,104
Li10GePS12,1.21E-2,,P42/nmc,137,,188887,104
Li10.35Ge1.35P1.65S12,1.44E-2,0.269,P42/nmc S,137,,193947,104
Li3.475Si0.475P0.525S4,5.27E-3,,P42/nmc,137,,,105
Li3.45Si0.45P0.55S4,6.73E-3,0.27,P42/nmc,137,,,105
Li 3.425 Si0.425P0.575S4,5.65E-3,,P42/nmc,137,,,105
Li3.4Si0.4P0.6S4,4.21E-3,,P42/nmc,137,,,105
Li3.335Sn0.33P0.67S4,3.73E-3,,P42/nmc,137,,,105
Li3.3Sn0.3P0.7S4,3.65E-3,,P42/nmc,137,,,105
Li3.285Sn0.28P0.72S4,4.36E-3,,P42/nmc,137,,,105
Li3.27Sn0.27P0.73S4,4.96E-3,,P42/nmc,137,,,105
Li3.26Sn0.26P0.74S4,4.53E-3,,P42/nmc,137,,,105
Li3.25Sn0.25P0.75S4,3.6E-3,,P42/nmc,137,,,105
Li 10 SiP S 2 12,2.3E-3,0.196,P42/nmc,137,,,106
Li10SnP2S12,7E-3,0.27,P42/nmc C,137,,193755,107
Li10GeP2S12,2.46E-2,0.274,P4 /nmc 2,137,,241439,108
Li10(Ge0.776Sn0.224)P2S12,1.41E-2,0.276,P42/nmc,137,,255748,108
Li10SnP2S12,3.98E-3,0.305,P42/nmc,137,,255750,108
Li10(Ge0.416Sn0.584)P2S12,7.43E-3,0.285,P42/nmc,137,,255757,108
Li10.35Si1.35P1.65S12,6.5E-3,,P42/nmcS,137,,252037,109
Li9.81Sn0.81P2.19S12,5.5E-3,,P4 /nmc 2,137,,252040,109
Li10GeP2S12,1.20E-02,0.25,P42/nmc,137,,255749,110
Li10.2Si1.2P1.8S12,4.16E-3,,P42/nmcS,137,,,111
Li 10.275 Si 1.275 P1.725S12,5.61E-3,,P42/nmcS,137,,,111
Li10.35Si1.35P1.65S12,6.68E-3,,P42/nmcS,137,,,111
Li10.425Si1.425P1.575S12,5.22E-3,,P42/nmcS,137,,,111
Li10GeP2S12,1.21E-2,,P42/nmcS,137,,,111
Li10.05Ge1.05P1.95S12,1.25E-2,,P42/nmcS,137,,,111
Li10.2Ge1.2P1.8S12,1.36E-2,,P42/nmcS,137,,,111
Li10.35Ge1.35P1.65S12,1.41E-2,,P42/nmcS,137,,,111
Li10.5Ge1.5P1.5S12,1.09E-2,,P4 /nmcS 2,137,,,111
Li9.79Sn0.79P2.21S12,4.56E-3,,P42/nmcS,137,,,111
Li9.81Sn0.81P2.19S12,4.98E-3,,P42/nmcS,137,,,111
Li9.87Sn0.87P2.13S12,4.32E-3,,P42/nmcS,137,,,111
Li9.9Sn0.9P2.1S12,3.66E-3,,P42/nmcS,137,,,111
Li10SnP2S12,3.65E-3,,P42/nmcS,137,,,111
Li10.2(Sn0.2Si0.8)1.2P1.8S,,,,,,,111
"",7.82E-3,,P42/nmcS,137,,5667,
12,,,,,,,
Li10.5(Sn0.2Si0.8)1.5P1.5S12,8.79E-3,,P42/nmcS,137,,5668,111
Li 10.35 (Sn 0.2 Si 0.8 ) 1.35 P1.65,,,,,,,111
"",1.08E-2,,P42/nmcS,137,,5669,
S12,,,,,,,
Li10.35(Sn0.27Si1.08)P1.65S12,1.1E-3,0.197,P42/nmcS,137,,257946,111
Li 10.2 (Sn 0.2 Si 0.8 ) 1.2 P 1.8 S 12,2.69E-3,,P4 /nmcS 2,137,,257948,111
Li10GeP2S12,1.43E-3,0.24,P42/nmcS,137,,,112
Li9.8Ba0.1GeP2S12,5.61E-4,,P4 /nmcS 2,137,,,112
Li9.6Ba0.2GeP2S12,5.72E-4,,P42/nmcS,137,,,112
Li9.4Ba0.3GeP2S12,7.07E-4,0.29,P42/nmcS,137,,,112
Li9.2Ba0.4GeP2S12,3.16E-4,,P42/nmcS,137,,,112
Li9Ba0.5GeP2S12,9.98E-5,,P42/nmcS,137,,,112
Li10GeP2S12,5.0E-3,0.35,P42/nmc,137,,,113
LiLaNb2O7,<1E-8,,I4/mmm,139,,72566,114
Li4Sr3Nb5.77Fe0.23O19.77,<1E-10,,I4/mmm,139,,87823,115
Li4Sr3Nb6O20,<1E-10,,I4/mmm,139,,87824,115
Li Sr4 3.056Nb6O20,<1E-10,0.74,I4/mmm,139,,109168,115
LiScO2,1.00E-12,0.87,I41/amd,141,,36124,33
r-LiAlO2,1.10E-12,0.97,I41/amd,141,,99517,33
Li3BN2,8.70E-08,0.55,I41/amd,141,β-Li3BN2,155126,93
Li SrN4 2,2.30E-13,0.9,I41/amd,141,,87413,116
LiScO2,<1E-10,1.047,I41/amd,141,,257819,117
Li0.9Sc0.9Zr0.1O2,<1E-10,0.912,I41/amd,141,,257820,117
"",,,,,“tetrago,,
Li7La3HfO12,9.85E-7,0.53,I41/acdZ,142,nal-,174202,118
"",,,,,LLHO”,,
"",,,,,“tetraga,,
Li7La3Zr2O12,1.63E-6,0.54,I41/acdZ,142,nol-,183684,119
"",,,,,LLZO”,,
Li7La3Zr2O12,5E-7,0.59,I41/acdZ,142,,,120
Li La Zr O 7 3 2 12,9.9E-6,0.43,I4 /acdZ 1,142,,238687,121
LiGaSiO4,3.00E-16,0.9,R3H,146,,65125,122
LiGa0.5Al0.5GeO4,<1E-10,1.06,R3H,146,,257740,123
LiAlGeO4,<1E-10,0.97,R3H,146,,257741,123
LiGaGeO4,<1E-10,1.12,R3̅,148,,257739,123
LiTi2(PO4)3,1.61E-4,0.21,R3̅,148,,,124
Li1.2Ti1.8Al0.2(PO4)3,4.82E-3,0.18,R3̅,148,,,124
LiNaSO4,8.80E-10,,P31c,159,,14364,125
Li3.333Mg0.333P2S6,8.20E-8,0.517,P3̅1m,162,,95606,126
Li2.667Mg0.667P2S6,4.00E-06,0.46,P3̅1m,162,,95607,126
Li4P2S6,2.38E-07,0.29,P3̅1m,162,,242170,127
Li4P2S6,1.6E-10,0.48,P3̅1m,162,,,128
Li3YCl6,5.39E-4,0.40,P3̅m1,164,,,26
Li3ErCl6,3.3E-4,0.41,P3̅m1,164,,50151,129
Li4.4Al0.4Ge0.6S4,4.33E-5,0.38,P3̅m1,164,,235201,130
Li4.4Al0.4Sn0.6S4,3.6E-6,0.15,P3̅m1,164,,235207,130
Li5NCl2,1.20E-06,0.5,R3̅m,166,,84763,131
LiHf2(PO4)3,2.833E-7,,R3̅cH,167,,,2
LiZr2(PO4)3,2.96E-10,,R3̅cH,167,,201935,2
LiGe2(PO4)3,3.33E-7,,R3̅cH,167,,263767,2
Li1.1Ti1.9Sc0.1(PO4)3,3.89E-4,0.3,R3̅cH,167,,,132
Li1.2Ti1.8Sc0.2(PO4)3,2.51E-3,0.25,R3̅cH,167,,,132
Li1.3Ti1.7Sc0.3(PO4)3,7.91E-4,0.28,R3̅cH,167,,,132
Li1.4Ti1.6Sc0.4(PO4)3,1.99E-4,0.31,R3̅cH,167,,,132
Li1.5Ti1.5Sc0.5(PO4)3,9.74E-5,0.32,R3̅cH,167,,,132
LiTi2(PO4)3,7.61E-6,0.38,R3̅cH,167,,95979,132
LiGe2(PO4)3,4.83E-9,0.654,R3̅cH,167,,69763,133
Li1.2Al0.2Ge1.8(PO4)3,4.83E-5,0.387,R3̅cH,167,,263760,133
Li1.4Al0.4Ge1.6(PO4)3,1.88E-4,0.407,R3̅cH,167,,263762,133
Li1.5Al0.5Ge1.5(PO4)3,3.36E-4,0.426,R3̅cH,167,,263763,133
Li1.7Al0.7Ge1.3(PO4)3,2.64E-4,0.450,R3̅cH,167,,263765,133
Li1.8Al0.8Ge1.2(PO4)3,1.37E-4,0.429,R3̅cH,167,,263766,133
LiTi2(PO4)3,1.0E-4,,R3̅cH,167,,,134
Li1.2Ti2Si0.2P2.8O12,8.6E-5,,R3̅cH,167,,,134
Li1.3Ti2Si0.3P2.7O12,3.2E-4,,R3̅cH,167,,,134
Li 1.4 Ti Si 2 0.4 P 2.6 O 12,1.5E-4,,R3̅cH,167,,,134
Li1.5Ti2Si0.5P2.5O12,9.6E-5,,R3̅cH,167,,,134
Li1.3Al0.3Ti1.7(PO4)3,3E-3,,R3̅cH,167,,,134
Li1.4Al0.4Ti1.6(PO4)3,3.88E-4,,R3̅cH,167,,,134
Li1.5Al0.5Ti1.5(PO4)3,2.48E-4,,R3̅cH,167,,,134
Li1.2Cr0.2Ti1.8(PO4)3,1.82E-5,,R3̅cH,167,,,134
Li1.3Cr0.3Ti1.7(PO4)3,3.51E-5,,R3̅cH,167,,,134
Li1.4Cr0.4Ti1.6(PO4)3,1.49E-4,,R3̅cH,167,,,134
Li1.5Cr0.5Ti1.5(PO4)3,3.86E-4,,R3̅cH,167,,,134
Li1.6Cr0.6Ti1.4(PO4)3,1.26E-4,,R3̅cH,167,,,134
Li1.7Cr0.7Ti1.3(PO4)3,8.05E-6,,R3̅cH,167,,,134
Li1.2Ga0.2Ti1.8(PO4)3,1.62E-4,,R3̅cH,167,,,134
Li1.3Ga0.3Ti1.7(PO4)3,2.61E-4,,R3̅cH,167,,,134
Li1.4Ga0.4Ti1.6(PO4)3,1.28E-4,,R3̅cH,167,,,134
Li1.5Ga0.5Ti1.5(PO4)3,1.22E-4,,R3̅cH,167,,,134
Li 1.2 Fe 0.2 Ti 1.8 (PO )  4 3,1.80E-4,,R3̅cH,167,,,134
Li 1.3 Fe 0.3 Ti 1.7 (PO )  4 3,2.46E-4,,R3̅cH,167,,,134
Li1.4Fe0.4Ti1.6(PO4)3,3.92E-4,,R3̅cH,167,,,134
Li1.2Sc0.2Ti1.8(PO4)3,6.90E-4,,R3̅cH,167,,,134
Li1.3Sc0.3Ti1.7(PO4)3,7.03E-4,,R3̅cH,167,,,134
Li1.4Sc0.4Ti1.6(PO4)3,5.15E-4,,R3̅cH,167,,,134
Li1.5Sc0.5Ti1.5(PO4)3,2.53E-4,,R3̅cH,167,,,134
